t,x,x_dot,theta,theta_dot,F_total,F_pend,F_car
0.68,29.616434720297313,46.52686638460978,3.2317422485106646,2.2396875093326565,60.81510271079333,122.2740839440373,-61.45898123324397
0.7000000000000001,30.56256335225995,46.55572669399031,3.2301478142916302,1.9951756355861754,60.81510271079333,122.2740839440373,-61.45898123324397
0.72,31.509268417212017,46.57876210750713,3.2236895450854,1.7739736105899278,60.81510271079333,122.2740839440373,-61.45898123324397
0.74,32.45643926213189,46.594440274042334,3.2128392574752156,1.5858885717241062,60.81510271079333,122.2740839440373,-61.45898123324397
0.76,33.40392915833045,46.60169482756428,3.1982822706502607,1.438781186302938,60.81510271079333,122.2740839440373,-61.45898123324397
0.78,34.3515631891166,46.59993448508689,3.1808832911868667,1.338341813162818,60.81510271079333,122.2740839440373,-61.45898123324397
0.8,35.29914795247085,46.58901577158478,3.1616413131629892,1.2879374724423436,60.81510271079333,122.2740839440373,-61.45898123324397
0.8200000000000001,36.24648250093438,46.56918836332622,3.1416346175373504,1.2885507103307874,60.81510271079333,122.2740839440373,-61.45898123324397
0.84,37.19336971079244,46.54103302894084,3.1219590562033397,1.3388123756805392,60.81510271079333,122.2740839440373,-61.45898123324397
0.86,38.13962719845793,46.50541374534325,3.1036645747504,1.435111616405664,60.81510271079333,122.2740839440373,-61.45898123324397
0.88,39.08509701158642,46.46345495806623,3.087695591496093,1.5717618922253185,60.81510271079333,122.2740839440373,-61.45898123324397
0.9,40.0296535550182,46.416537951293584,3.074840129100594,1.7412132721991664,60.81510271079333,122.2740839440373,-61.45898123324397
0.92,40.973209454165264,46.36629707520259,3.065690892857383,1.9343188509826863,60.81510271079333,122.2740839440373,-61.45898123324397
0.9400000000000001,41.91571922165852,46.31459363150117,3.0606196120977445,2.1406757811855153,60.81510271079333,122.2740839440373,-61.45898123324397
0.96,42.857180659925724,46.2634516809735,3.0597646054838687,2.3490647362221275,60.81510271079333,122.2740839440373,-61.45898123324397
0.98,43.79763394871148,46.2149509246489,3.063030946446258,2.548005282647431,60.81510271079333,122.2740839440373,-61.45898123324397
1.0,44.737158399073714,46.1710830588116,3.070102585947414,2.7264267483337994,60.81510271079333,122.2740839440373,-61.45898123324397
1.02,45.67586695476303,46.133588159835945,3.080465887331764,2.8744216936188254,60.81510271079333,122.2740839440373,-61.45898123324397
1.04,46.61389870356072,46.10379593778019,3.093443805458333,2.9840054460116825,60.81510271079333,122.2740839440373,-61.45898123324397
1.06,47.5514098970983,46.082500708144565,3.1082391857991447,3.0497667435166145,60.81510271079333,122.2740839440373,-61.45898123324397
1.08,48.48856419743624,46.06989515051498,3.1239845048115336,3.0692861949154366,60.81510271079333,122.2740839440373,-61.45898123324397
1.1,49.42552298126851,46.06557516257372,3.1397942797250096,3.043237126230172,60.81510271079333,122.2740839440373,-61.45898123324397
1.12,50.36243647444259,46.06861043887195,3.1548158930280805,2.9751580471919263,60.81510271079333,122.2740839440373,-61.45898123324397
1.1400000000000001,51.29943627204458,46.0776606241881,3.168275002734214,2.870964165227331,60.81510271079333,122.2740839440373,-61.45898123324397
1.16,52.23662951245824,46.091111247382756,3.1795128902493164,2.7383119826232245,60.81510271079333,122.2740839440373,-61.45898123324397
1.18,53.174094731974684,46.1072076148494,3.188014537079448,2.5859321062315086,60.81510271079333,122.2740839440373,-61.45898123324397
1.2,54.11187930016199,46.124173852671575,3.1934274006915944,2.423012629034319,60.81510271079333,122.2740839440373,-61.45898123324397
1.22,55.04999832308011,46.14031275065239,3.195571501854019,2.2586723984273953,60.81510271079333,122.2740839440373,-61.45898123324397
1.24,55.98843494911279,46.154086796942515,3.194441558433852,2.1015294448468436,60.81510271079333,122.2740839440373,-61.45898123324397
1.26,56.9271420601458,46.16418171358298,3.1902017057364045,1.9593525373534766,60.81510271079333,122.2740839440373,-61.45898123324397
1.28,57.866045338928366,46.16955269995749,3.18317307947946,1.8387812853800205,60.81510271079333,122.2740839440373,-61.45898123324397
1.3,58.80504765843745,46.16945257907858,3.1738144130194113,1.745105925576811,60.81510271079333,122.2740839440373,-61.45898123324397
1.32,59.7440346487355,46.16344151391049,3.162695945642816,1.6821051850156692,60.81510271079333,122.2740839440373,-61.45898123324397
1.34,60.682881182837114,46.15138008981169,3.150467383614185,1.6519448175562845,60.81510271079333,122.2740839440373,-61.45898123324397
1.36,61.62145841504095,46.13341028612599,3.137821315493752,1.6551391481779747,60.81510271079333,122.2740839440373,-61.45898123324397
1.3800000000000001,62.55964093304071,46.109930457923355,3.125454170512689,1.6905747840050367,60.81510271079333,122.2740839440373,-61.45898123324397
1.4000000000000001,63.4973135690422,46.08156958335501,3.1140272937560334,1.755592620838186,60.81510271079333,122.2740839440373,-61.45898123324397
1.42,64.43437745655008,46.04916274494472,3.1041308204535287,1.8461237608489167,60.81510271079333,122.2740839440373,-61.45898123324397
1.44,65.37075500089202,46.013725637792305,3.0962527286114674,1.9568771219830206,60.81510271079333,122.2740839440373,-61.45898123324397
1.46,66.30639352648912,45.976422912721546,3.0907548502162503,2.0815795067719134,60.81510271079333,122.2740839440373,-61.45898123324397
1.48,67.24126745139566,45.93852473543475,3.0878569232360884,2.213270244330328,60.81510271079333,122.2740839440373,-61.45898123324397
1.5,68.17537891321085,45.90134814337754,3.0876291437606067,2.344650372023493,60.81510271079333,122.2740839440373,-61.45898123324397
1.52,69.10875683714579,45.86618370691994,3.089993207335736,2.4684798037965194,60.81510271079333,122.2740839440373,-61.45898123324397
1.54,70.04145450921106,45.83421244478959,3.094731482347036,2.578005222545427,60.81510271079333,122.2740839440373,-61.45898123324397
1.56,70.97354580332174,45.80642178924801,3.1015036475998112,2.667388284559502,60.81510271079333,122.2740839440373,-61.45898123324397
1.58,71.90512030785507,45.78353165149288,3.1098697708616974,2.732092021823453,60.81510271079333,122.2740839440373,-61.45898123324397
1.6,72.83627768971328,45.76594147341991,3.1193183899024537,2.7691785036593823,60.81510271079333,122.2740839440373,-61.45898123324397
1.62,73.76712169924046,45.75370623210767,3.129297751341638,2.7774774087938567,60.81510271079333,122.2740839440373,-61.45898123324397
1.6400000000000001,74.69775423636749,45.74654427715721,3.1392480885553615,2.757603623712878,60.81510271079333,122.2740839440373,-61.45898123324397
1.6600000000000001,75.628269859229,45.743874172693616,3.1486327893730137,2.7118272883188945,60.81510271079333,122.2740839440373,-61.45898123324397
1.68,76.55875103240062,45.7448732476729,3.1569665515863674,2.643823355585911,60.81510271079333,122.2740839440373,-61.45898123324397
1.7,77.48926430882808,45.74854856199711,3.16383908353832,2.5583421814419594,60.81510271079333,122.2740839440373,-61.45898123324397
1.72,78.41985754565641,45.753811513269774,3.1689334457834097,2.4608450346055433,60.81510271079333,122.2740839440373,-61.45898123324397
1.74,79.35055818714912,45.759549392301594,3.172038614083787,2.3571410501645476,60.81510271079333,122.2740839440373,-61.45898123324397
1.76,80.28137260946936,45.764689615076506,3.173056193149332,2.253050272162178,60.81510271079333,122.2740839440373,-61.45898123324397
1.78,81.21228650178601,45.76825425909065,3.1720014152482894,2.1541060722664818,60.81510271079333,122.2740839440373,-61.45898123324397
1.8,82.14326624139429,45.76940367910715,3.16899866408094,2.0653022991937813,60.81510271079333,122.2740839440373,-61.45898123324397
1.82,83.07426119594511,45.767468613014465,3.1642718417137754,1.9908865105635476,60.81510271079333,122.2740839440373,-61.45898123324397
1.84,84.00520684899794,45.761970705522764,3.158130007763851,1.9341994747137927,60.81510271079333,122.2740839440373,-61.45898123324397
1.86,84.9360285986336,45.75263202838749,3.1509489001594226,1.8975612073677737,60.81510271079333,122.2740839440373,-61.45898123324397
1.8800000000000001,85.86664603073903,45.73937493013188,3.143149191787879,1.882203868963847,60.81510271079333,122.2740839440373,-61.45898123324397
1.9000000000000001,86.79697742902911,45.72231413327544,3.1351726058329406,1.8882513729593111,60.81510271079333,122.2740839440373,-61.45898123324397
1.92,87.7269442619814,45.70174308953336,3.127457239631275,1.9147447016170023,60.81510271079333,122.2740839440373,-61.45898123324397
1.94,88.65647538758104,45.67811606547724,3.120413567627944,1.9597111445734026,60.81510271079333,122.2740839440373,-61.45898123324397
1.96,89.58551073952417,45.652026446181516,3.114402568926317,2.020275254900885,60.81510271079333,122.2740839440373,-61.45898123324397
1.98,90.51400429809993,45.62418075687782,3.1097172544048215,2.0928091248686864,60.81510271079333,122.2740839440373,-61.45898123324397
2.0,91.44192619828604,45.59536739721065,3.106568589441101,2.173119120681862,60.81510271079333,122.2740839440373,-61.45898123324397
2.02,92.36926388076307,45.56641934869167,3.105076475672642,2.256664887653361,60.81510271079333,122.2740839440373,-61.45898123324397
2.04,93.29602224558461,45.5381711353441,3.105266117872533,2.3388038550143864,60.81510271079333,122.2740839440373,-61.45898123324397
2.06,94.22222282266976,45.51141180480374,3.1070697875066653,2.4150506705401074,60.81510271079333,122.2740839440373,-61.45898123324397
2.08,95.1479020283154,45.486837221675295,3.110333707835877,2.4813365725153465,60.81510271079333,122.2740839440373,-61.45898123324397
2.1,96.07310863128022,45.46500607677908,3.114829519940917,2.534249814967984,60.81510271079333,122.2740839440373,-61.45898123324397
2.12,96.99790060169742,45.44630435002448,3.1202695420545394,2.5712364013950935,60.81510271079333,122.2740839440373,-61.45898123324397
2.14,97.92234155485193,45.430922336160855,3.1263248179943104,2.59074188965041,60.81510271079333,122.2740839440373,-61.45898123324397
2.16,98.84649702311485,45.41884682597668,3.132644790978861,2.5922804152244687,60.81510271079333,122.2740839440373,-61.45898123324397
2.18,99.77043078889896,45.409868977901596,3.138877367411923,2.576425562017859,60.81510271079333,122.2740839440373,-61.45898123324397
2.2,100.69420148980795,45.40360633742434,3.1446881704519267,2.544727332699224,60.81510271079333,122.2740839440373,-61.45898123324397
2.22,101.61785966950829,45.39953586655954,3.149777921240594,2.499567837004821,60.81510271079333,122.2740839440373,-61.45898123324397
2.24,102.54144540254151,45.39703402653625,3.153897098447301,2.4439735659380464,60.81510271079333,122.2740839440373,-61.45898123324397
2.2600000000000002,103.46498657643562,45.39541991813204,3.156857272625552,2.381403602255736,60.81510271079333,122.2740839440373,-61.45898123324397
2.2800000000000002,104.38849787528942,45.393998002465906,3.1585387510229928,2.3155314279831267,60.81510271079333,122.2740839440373,-61.45898123324397
2.3000000000000003,105.31198047678008,45.39209769856148,3.1588943756537033,2.250034463029178,60.81510271079333,122.2740839440373,-61.45898123324397
2.32,106.23542244746164,45.38910794090052,3.157949486359468,2.1884015047062646,60.81510271079333,122.2740839440373,-61.45898123324397
2.34,107.15879979623722,45.38450546321347,3.155798200400152,2.1337648096841795,60.81510271079333,122.2740839440373,-61.45898123324397
2.36,108.08207812061883,45.377876143321394,3.1525962869438198,2.0887610583251597,60.81510271079333,122.2740839440373,-61.45898123324397
2.38,109.00521475426815,45.36892923121984,3.148551042569228,2.05542379273794,60.81510271079333,122.2740839440373,-61.45898123324397
2.4,109.92816129879444,45.35750470490161,3.1439087073711804,2.035108827712138,60.81510271079333,122.2740839440373,-61.45898123324397
2.42,110.85086640078757,45.343574328371226,3.1389400934973763,2.0284533006525285,60.81510271079333,122.2740839440373,-61.45898123324397
2.44,111.77327861992978,45.32723717010366,3.1339252120398404,2.0353682751850455,60.81510271079333,122.2740839440373,-61.45898123324397
2.46,112.69534922844964,45.30871034194058,3.1291377590128393,2.0550640905513746,60.81510271079333,122.2740839440373,-61.45898123324397
2.48,113.61703478738907,45.28831556169093,3.124830338719205,2.0861069567232917,60.81510271079333,122.2740839440373,-61.45898123324397
2.5,114.5382993606906,45.26646192085705,3.1212212546411715,2.1265046076302476,60.81510271079333,122.2740839440373,-61.45898123324397
2.52,115.45911625218254,45.243625084597156,3.1184835876305947,2.1738180521352293,60.81510271079333,122.2740839440373,-61.45898123324397
2.54,116.37946918072706,45.220323180731846,3.1167371222404965,2.2252954770357483,60.81510271079333,122.2740839440373,-61.45898123324397
2.56,117.29935284275848,45.19708989775408,3.116043493079995,2.278023065273939,60.81510271079333,122.2740839440373,-61.45898123324397
2.58,118.21877284726015,45.174445768605686,3.1164047219191295,2.329085917006868,60.81510271079333,122.2740839440373,-61.45898123324397
2.6,119.13774504433277,45.152869150545335,3.1177651165234983,2.3757305910287907,60.81510271079333,122.2740839440373,-61.45898123324397
2.62,120.05629430330075,45.13276886433251,3.1200163129598146,2.4155193799842842,60.81510271079333,122.2740839440373,-61.45898123324397
2.64,120.97445282782765,45.11446067642251,3.12300507119412,2.4464657603905313,60.81510271079333,122.2740839440373,-61.45898123324397
2.66,121.8922581214006,45.098149693638454,3.1265432864956537,2.467140953020621,60.81510271079333,122.2740839440373,-61.45898123324397
2.68,122.80975073436889,45.08392027017134,3.1304195655419145,2.476743424143597,60.81510271079333,122.2740839440373,-61.45898123324397
2.7,123.72697193164574,45.07173427353796,3.13441164592251,2.4751263456904367,60.81510271079333,122.2740839440373,-61.45898123324397
2.72,124.64396141759836,45.06143766595966,3.138298918250195,2.4627820350817453,60.81510271079333,122.2740839440373,-61.45898123324397
2.74,125.56075524251409,45.05277450804193,3.1418743428253553,2.4407864860742503,60.81510271079333,122.2740839440373,-61.45898123324397
2.7600000000000002,126.4773839956446,45.04540683601081,3.1449551318585143,2.4107105335995755,60.81510271079333,122.2740839440373,-61.45898123324397
2.7800000000000002,127.39387136618397,45.03893848833907,3.1473916813649336,2.3745064382734573,60.81510271079333,122.2740839440373,-61.45898123324397
2.8000000000000003,128.31023312844795,45.03294086811763,3.149074368743659,2.3343795545397454,60.81510271079333,122.2740839440373,-61.45898123324397
2.82,129.22647658299047,45.026978767080436,3.1499379686115,2.292654428539841,60.81510271079333,122.2740839440373,-61.45898123324397
2.84,130.1426004623711,45.02063466134012,3.1499635708100104,2.251643541019538,60.81510271079333,122.2740839440373,-61.45898123324397
2.86,131.05859528890153,45.013530238822774,3.149178006073683,2.213525396432157,60.81510271079333,122.2740839440373,-61.45898123324397
2.88,131.97444415173035,45.00534427874308,3.14765089631165,2.180237104815141,60.81510271079333,122.2740839440373,-61.45898123324397
2.9,132.89012385199143,44.99582634286028,3.145489549338555,2.1533852054699323,60.81510271079333,122.2740839440373,-61.45898123324397
2.92,133.80560634780963,44.98480603958225,3.1428320129858482,2.1341773033795297,60.81510271079333,122.2740839440373,-61.45898123324397
2.94,134.72086041657832,44.97219787231763,3.1398386890863597,2.1233761072669415,60.81510271079333,122.2740839440373,-61.45898123324397
2.96,135.63585344125391,44.95800187069384,3.136682979114386,2.1212766167024717,60.81510271079333,122.2740839440373,-61.45898123324397
2.98,136.55055322158535,44.94230032035052,3.133541483510746,2.1277064522826654,60.81510271079333,122.2740839440373,-61.45898123324397
3.0,137.46492971101185,44.92525095973303,3.1305842990700956,2.1420486192660557,60.81510271079333,122.2740839440373,-61.45898123324397
3.02,138.378956585663,44.907077023491794,3.1279659484356066,2.1632853115493837,60.81510271079333,122.2740839440373,-61.45898123324397
3.04,139.29261256313032,44.888054517970296,3.1258174315987506,2.1900606709188164,60.81510271079333,122.2740839440373,-61.45898123324397
3.06,140.205882404607,44.868497152782034,3.124239814284482,2.2207596895209494,60.81510271079333,122.2740839440373,-61.45898123324397
3.08,141.1187575534638,44.848739448455156,3.123299668502854,2.2535996695400553,60.81510271079333,122.2740839440373,-61.45898123324397
3.1,142.0312363850801,44.82911869391957,3.123026564535929,2.2867298550149515,60.81510271079333,122.2740839440373,-61.45898123324397
3.12,142.94332406548932,44.809956612196366,3.1234126897425694,2.3183340978939815,60.81510271079333,122.2740839440373,-61.45898123324397
3.14,143.85503203885025,44.791541760204474,3.1244145457108377,2.3467308365446087,60.81510271079333,122.2740839440373,-61.45898123324397
3.16,144.76637718462106,44.774113784173935,3.125956558437677,2.37046440592768,60.81510271079333,122.2740839440373,-61.45898123324397
3.18,145.67738070330074,44.757850629983174,3.127936332569441,2.3883819151386496,60.81510271079333,122.2740839440373,-61.45898123324397
3.2,146.58806680349744,44.74285964542649,3.1302311959367186,2.3996907151660354,60.81510271079333,122.2740839440373,-61.45898123324397
3.22,147.49846127192055,44.729173217884565,3.132705619612512,2.403992832025939,60.81510271079333,122.2740839440373,-61.45898123324397
3.24,148.4085900111386,44.716749205416725,3.1352190651932133,2.4012945311840355,60.81510271079333,122.2740839440373,-61.45898123324397
3.2600000000000002,149.31847762762956,44.7054760017344,3.137633806557818,2.391991177776553,60.81510271079333,122.2740839440373,-61.45898123324397
3.2800000000000002,150.22814614537745,44.69518169039414,3.1398222969508702,2.376829482754151,60.81510271079333,122.2740839440373,-61.45898123324397
3.3000000000000003,151.1376139090881,44.68564644385936,3.141673700128323,2.3568508183328767,60.81510271079333,122.2740839440373,-61.45898123324397
3.3200000000000003,152.0468947272581,44.6766171391024,3.1430992707685808,2.3333203719817766,60.81510271079333,122.2740839440373,-61.45898123324397
3.34,152.95599729004618,44.66782309788347,3.144036347802872,2.30764742736956,60.81510271079333,122.2740839440373,-61.45898123324397
3.36,153.86492488114857,44.658991900879144,3.1444508085524197,2.2813020626336233,60.81510271079333,122.2740839440373,-61.45898123324397
3.38,154.7736753873699,44.64986434316337,3.1443379166025993,2.255733162390326,60.81510271079333,122.2740839440373,-61.45898123324397
3.4,155.68224159477717,44.6402077645479,3.143721578728716,2.2322919960904826,60.81510271079333,122.2740839440373,-61.45898123324397
3.42,156.59061174657597,44.62982717595188,3.1426521036506783,2.212164852545877,60.81510271079333,122.2740839440373,-61.45898123324397
3.44,157.4987703255188,44.61857379207566,3.1412026262375567,2.1963174325295527,60.81510271079333,122.2740839440373,-61.45898123324397
3.46,158.4066990131699,44.60635075650161,3.1394644232216726,2.185452941334364,60.81510271079333,122.2740839440373,-61.45898123324397
3.48,159.31437777021597,44.59311599790474,3.137541398247539,2.179985111813786,60.81510271079333,122.2740839440373,-61.45898123324397
3.5,160.22178597672553,44.578882279827184,3.1355440524401748,2.1800267267995985,60.81510271079333,122.2740839440373,-61.45898123324397
3.52,161.1289035692347,44.56371460110056,3.133583278837954,2.1853935900619614,60.81510271079333,122.2740839440373,-61.45898123324397
3.54,162.03571211298447,44.54772517469416,3.1317643227797665,2.1956233071108966,60.81510271079333,122.2740839440373,-61.45898123324397
3.56,162.94219575252674,44.53106626933427,3.130181234643789,2.2100076724478916,60.81510271079333,122.2740839440373,-61.45898123324397
3.58,163.84834199196058,44.51392125225404,3.1289121067733157,2.227636913777539,60.81510271079333,122.2740839440373,-61.45898123324397
3.6,164.75414226674383,44.496494232105654,3.1280153351954705,2.2474535193390066,60.81510271079333,122.2740839440373,-61.45898123324397
3.62,165.65959228166864,44.478998771265374,3.1275270823953565,2.2683128873119904,60.81510271079333,122.2740839440373,-61.45898123324397
3.64,166.56469210341328,44.4616462108039,3.1274600443799625,2.289047617365141,60.81510271079333,122.2740839440373,-61.45898123324397
3.66,167.46944601025365,44.44463421560597,3.1278035483518427,2.30853196076356,60.81510271079333,122.2740839440373,-61.45898123324397
3.68,168.37386211519268,44.42813618319989,3.1285249312773047,2.325742813965972,60.81510271079333,122.2740839440373,-61.45898123324397
3.7,169.2779517911305,44.412292150031554,3.1295720789453276,2.3398137364692695,60.81510271079333,122.2740839440373,-61.45898123324397
3.72,170.181728937007,44.39720176141311,3.130876943772275,2.350078834365606,60.81510271079333,122.2740839440373,-61.45898123324397
3.74,171.08520913149104,44.38291974448471,3.1323598109917,2.3561039812584856,60.81510271079333,122.2740839440373,-61.45898123324397
3.7600000000000002,171.98840872535212,44.36945414708098,3.1339340495367334,2.3577037099551013,60.81510271079333,122.2740839440373,-61.45898123324397
3.7800000000000002,172.89134392496018,44.35676739913382,3.135511067386538,2.3549431222327315,60.81510271079333,122.2740839440373,-61.45898123324397
3.8000000000000003,173.79402991751724,44.3447800425799,3.137005191687342,2.3481252214383437,60.81510271079333,122.2740839440373,-61.45898123324397
3.8200000000000003,174.69648008397186,44.33337678619304,3.1383382105698936,2.337765057353574,60.81510271079333,122.2740839440373,-61.45898123324397
3.84,175.59870533862482,44.322414393788684,3.139443344130247,2.324552883861914,60.81510271079333,122.2740839440373,-61.45898123324397
3.86,176.50071362581622,44.311730819914736,3.140268453576362,2.309309100659564,60.81510271079333,122.2740839440373,-61.45898123324397
3.88,177.4025095944136,44.30115496929514,3.1407783467527337,2.2929340558319535,60.81510271079333,122.2740839440373,-61.45898123324397
3.9,178.30409446066713,44.29051646995178,3.140956091861728,2.276355840867036,60.81510271079333,122.2740839440373,-61.45898123324397
3.92,179.20546605985353,44.27965490500203,3.140803306251215,2.260479055438677,60.81510271079333,122.2740839440373,-61.45898123324397
3.94,180.10661907741687,44.268428032288796,3.1403394411164784,2.2461372107038637,60.81510271079333,122.2740839440373,-61.45898123324397
3.96,181.00754544139656,44.2567186220052,3.1396001337415065,2.2340510311447677,60.81510271079333,122.2740839440373,-61.45898123324397
3.98,181.9082348501559,44.244439649611095,3.138634744607691,2.224794451353933,60.81510271079333,122.2740839440373,-61.45898123324397
4.0,182.80867540310547,44.23153768614706,3.137503235583453,2.2187696183713386,60.81510271079333,122.2740839440373,-61.45898123324397
4.0200000000000005,183.70885429755015,44.217994424658215,3.1362725758181407,2.216191723203174,60.81510271079333,122.2740839440373,-61.45898123324397
4.04,184.6087585522086,44.2038263666542,3.1350128823932413,2.217084008997887,60.81510271079333,122.2740839440373,-61.45898123324397
4.0600000000000005,185.50837571751055,44.18908276574409,3.133793512048479,2.2212828445133543,60.81510271079333,122.2740839440373,-61.45898123324397
4.08,186.4076945344998,44.17384198830082,3.1326793177404673,2.228452314061228,60.81510271079333,122.2740839440373,-61.45898123324397
4.1,187.3067055079601,44.158206505929456,3.131727269450112,2.238107363325356,60.81510271079333,122.2740839440373,-61.45898123324397
4.12,188.2054013650057,44.14229678423603,3.130983613365018,2.2496441609248636,60.81510271079333,122.2740839440373,-61.45898123324397
4.14,189.1037773774925,44.126244378054736,3.130481708920804,2.262375998991271,60.81510271079333,122.2740839440373,-61.45898123324397
4.16,190.0018315347736,44.11018458358229,3.130240641418106,2.2755727780549115,60.81510271079333,122.2740839440373,-61.45898123324397
4.18,190.89956456205232,44.09424902881943,3.130264661700323,2.2885019226261543,60.81510271079333,122.2740839440373,-61.45898123324397
4.2,191.7969797883505,44.07855859941068,3.1305434565533665,2.30046847709096,60.81510271079333,122.2740839440373,-61.45898123324397
4.22,192.6940828763988,44.0632170910406,3.131053206949969,2.310852158640888,60.81510271079333,122.2740839440373,-61.45898123324397
4.24,193.5908814340798,44.04830594706567,3.1317583487100107,2.3191393099340614,60.81510271079333,122.2740839440373,-61.45898123324397
4.26,194.48738453300544,44.03388037928008,3.1326139139595535,2.3249480018367725,60.81510271079333,122.2740839440373,-61.45898123324397
4.28,195.38360216406636,44.0199670830899,3.1335683038578312,2.328044972536145,60.81510271079333,122.2740839440373,-61.45898123324397
4.3,196.27954466216102,44.006563652618404,3.134566324759287,2.3283536230069726,60.81510271079333,122.2740839440373,-61.45898123324397
4.32,197.17522213274017,43.99363968636801,3.1355523119604496,2.325952875458814,60.81510271079333,122.2740839440373,-61.45898123324397
4.34,198.07064391136387,43.98113946151787,3.1364731674252235,2.3210672882812364,60.81510271079333,122.2740839440373,-61.45898123324397
4.36,198.9658180843638,43.96898595571372,3.1372811496979285,2.3140493559031907,60.81510271079333,122.2740839440373,-61.45898123324397
4.38,199.8607510942185,43.95708591798014,3.137936274349852,2.3053553612902538,60.81510271079333,122.2740839440373,-61.45898123324397
4.4,200.7554474477241,43.94533564039671,3.13840821010621,2.2955164634991063,60.81510271079333,122.2740839440373,-61.45898123324397
4.42,201.6499095388397,43.93362706094597,3.138677587385808,2.285106880755203,60.81510271079333,122.2740839440373,-61.45898123324397
4.44,202.54413759155767,43.92185383368369,3.1387366704169555,2.274711074651319,60.81510271079333,122.2740839440373,-61.45898123324397
4.46,203.43812972163042,43.909917030931204,3.138589379497576,2.2648917688947985,60.81510271079333,122.2740839440373,-61.45898123324397
4.48,204.33188210977985,43.89773018803942,3.1382506846085527,2.2561604689788313,60.81510271079333,122.2740839440373,-61.45898123324397
4.5,205.22538927340048,43.88522345855565,3.137745423892165,2.2489519116365835,60.81510271079333,122.2740839440373,-61.45898123324397
4.5200000000000005,206.1186444189869,43.87234671085305,3.137106629060386,2.243603587825361,60.81510271079333,122.2740839440373,-61.45898123324397
4.54,207.0116398537811,43.85907146185844,3.136373463356325,2.2403411696487594,60.81510271079333,122.2740839440373,-61.45898123324397
4.5600000000000005,207.90436743261293,43.84539160599385,3.1355888952032114,2.239270345418039,60.81510271079333,122.2740839440373,-61.45898123324397
4.58,208.79681901471042,43.8313229556067,3.134797241328143,2.2403752398286696,60.81510271079333,122.2740839440373,-61.45898123324397
4.6000000000000005,209.68898690543608,43.816901661874525,3.1340417164417222,2.243523277347779,60.81510271079333,122.2740839440373,-61.45898123324397
4.62,210.58086425943162,43.80218163209277,3.1333621223666053,2.2484760444398697,60.81510271079333,122.2740839440373,-61.45898123324397
4.64,211.47244542443005,43.787231100394145,3.132792798137722,2.2549054280728447,60.81510271079333,122.2740839440373,-61.45898123324397
4.66,212.363726208843,43.7721285441717,3.1323609347747445,2.26241406256927,60.81510271079333,122.2740839440373,-61.45898123324397
4.68,213.2547040609201,43.75695816710606,3.132085335277696,2.270558913926103,60.81510271079333,122.2740839440373,-61.45898123324397
4.7,214.14537815252083,43.74180519032128,3.1319756733619384,2.27887668084205,60.81510271079333,122.2740839440373,-61.45898123324397
4.72,215.0357493660267,43.72675120378333,3.1320322751865635,2.2869096057071765,60.81510271079333,122.2740839440373,-61.45898123324397
4.74,215.92582018833036,43.71186982837071,3.1322464185959116,2.294230276340965,60.81510271079333,122.2740839440373,-61.45898123324397
4.76,216.81559452085818,43.697222923250415,3.132601115923893,2.3004640667631926,60.81510271079333,122.2740839440373,-61.45898123324397
4.78,217.70507741893,43.68285754250488,3.1330723208122966,2.3053080139859174,60.81510271079333,122.2740839440373,-61.45898123324397
4.8,218.59427477720698,43.66880380015498,3.133630478149122,2.308545152118104,60.81510271079333,122.2740839440373,-61.45898123324397
4.82,219.48319298035184,43.655073746355846,3.1342423202168446,2.3100536118427226,60.81510271079333,122.2740839440373,-61.45898123324397
4.84,220.37183853923258,43.64166129374107,3.1348728021642014,2.309810122524625,60.81510271079333,122.2740839440373,-61.45898123324397
4.86,221.2602177330245,43.62854316687011,3.135487066291223,2.307887900885837,60.81510271079333,122.2740839440373,-61.45898123324397
4.88,222.14833627645817,43.61568078503856,3.1360523272786316,2.3044492474964566,60.81510271079333,122.2740839440373,-61.45898123324397
4.9,223.03619902934878,43.60302293443407,3.1365395789427395,2.299733474951906,60.81510271079333,122.2740839440373,-61.45898123324397
4.92,223.92380976259105,43.59050904373028,3.1369250365885,2.294041038835506,60.81510271079333,122.2740839440373,-61.45898123324397
4.94,224.81117099122193,43.578072850141616,3.137191246567595,2.287714920431297,60.81510271079333,122.2740839440373,-61.45898123324397
4.96,225.69828388116017,43.565646231492074,3.1373278150807544,2.2811204122471147,60.81510271079333,122.2740839440373,-61.45898123324397
4.98,226.58514823205488,43.55316298325993,3.1373317303843735,2.274624484417704,60.81510271079333,122.2740839440373,-61.45898123324397
5.0,227.47176253453327,43.54056233596429,3.137207275163798,2.2685758683395902,60.81510271079333,122.2740839440373,-61.45898123324397
5.0200000000000005,228.35812409623634,43.52779203503892,3.136965547765524,2.2632868935758097,60.81510271079333,122.2740839440373,-61.45898123324397
5.04,229.24422922755605,43.51481083956263,3.1366236311736047,2.259017967174161,60.81510271079333,122.2740839440373,-61.45898123324397
5.0600000000000005,230.13007347509824,43.50159033499813,3.1362034661253184,2.2559654034255194,60.81510271079333,122.2740839440373,-61.45898123324397
5.08,231.01565188872266,43.48811599585529,3.135730498784947,2.254253108436571,60.81510271079333,122.2740839440373,-61.45898123324397
5.1000000000000005,231.90095930664899,43.474387474819096,3.135232183301816,2.2539284082332496,60.81510271079333,122.2740839440373,-61.45898123324397
